Id,Label,Modularity Class
1151,10.65.220.57,0
1152,10.183.242.57,0
1153,10.65.218.79,0
1154,10.97.216.139,0
1155,74.65.216.44,0
1156,10.46.48.4,0
1157,10.52.1.26,0
1158,10.20.10.165,0
1159,10.65.128.30,0
1160,138.67.220.51,0
1161,10.52.150.195,0
1162,10.52.138.14,0
1163,10.67.220.189,0
1164,10.195.220.182,0
1165,10.52.129.209,0
1166,10.52.159.154,0
1167,10.67.252.66,0
1168,10.67.220.98,0
1169,10.65.220.152,0
1170,10.99.220.16,0
1171,42.67.220.143,0
1172,10.3.220.93,0
1173,10.183.242.72,0
1174,10.24.248.237,0
1175,10.65.152.97,0
1176,10.67.156.105,0
1177,10.193.192.2,0
1178,42.67.220.133,0
1179,42.67.220.132,0
1180,64.168.93.50,0
1181,10.52.1.23,0
1182,42.65.216.62,0
1183,10.65.152.62,0
1184,10.46.35.200,0
1185,8.65.216.96,0
1186,10.67.208.145,0
1187,10.65.216.177,0
1188,10.64.216.145,0
1189,2.67.92.174,0
1190,10.65.200.82,0
1191,10.75.220.150,0
1192,10.65.248.34,0
1193,78.65.216.51,0
1194,8.1.216.54,0
1195,10.65.216.67,0
1196,10.83.220.94,0
1197,10.67.28.63,0
1198,10.67.236.61,0
1199,10.1.216.229,0
1200,10.97.222.14,0
1201,10.67.204.95,0
1202,10.67.216.114,0
1203,10.83.220.53,0
1204,10.82.220.87,0
1205,42.67.220.7,0
1206,10.3.220.7,0
1207,10.67.92.105,0
1208,10.67.124.119,0
1209,10.97.216.31,0
1210,10.83.252.36,0
1211,14.75.220.85,0
1212,10.71.220.177,0
1213,26.67.220.177,0
1214,10.82.221.177,0
1215,10.67.221.58,0
1216,11.7.220.58,0
1217,26.67.220.58,0
1218,10.75.220.99,0
1219,10.67.212.62,0
1220,2.67.220.142,0
1221,26.67.220.142,0
1222,10.65.152.96,0
1223,10.67.220.138,0
1224,42.69.92.52,0
1225,10.67.252.96,0
1226,10.66.220.26,0
1227,42.66.220.42,0
1228,10.67.212.121,0
1229,138.65.216.229,0
1230,10.67.156.57,0
1231,10.97.216.229,0
1232,10.99.220.17,0
1233,10.99.220.9,0
1234,10.97.220.74,0
1235,26.67.252.74,0
1236,138.75.220.62,0
1237,10.65.208.107,0
1238,9.195.220.12,0
1239,8.99.220.229,0
1240,10.1.216.107,0
1241,8.65.216.107,0
1242,138.67.220.85,0
1243,74.67.220.12,0
1244,10.67.212.117,0
1245,10.195.220.141,0
1246,10.97.216.72,0
1247,10.66.220.229,0
1248,10.65.217.83,0
1249,10.67.28.58,0
1250,2.67.220.43,0
1251,10.69.88.102,0
1252,30.67.220.43,0
1253,10.66.252.19,0
1254,10.83.156.19,0
1255,10.67.124.129,0
1256,8.65.216.31,0
1257,74.65.216.104,0
1258,138.67.220.26,0
1259,10.195.220.26,0
1260,10.69.152.104,0
1261,10.67.204.129,0
1262,10.67.252.169,0
1263,10.71.220.42,0
1264,11.65.216.137,0
1265,2.67.220.68,0
1266,10.105.217.63,0
1267,10.65.152.154,0
1268,138.65.216.154,0
1269,11.65.216.155,0
1270,10.65.216.152,0
1271,10.65.200.63,0
1272,74.65.216.139,0
1273,26.67.220.8,0
1274,26.65.216.197,0
1275,10.65.248.103,0
1276,10.5.216.229,0
1277,10.65.216.231,0
1278,14.99.220.45,0
1279,14.67.220.29,0
1280,10.67.216.40,0
1281,10.67.221.71,0
1282,74.67.220.230,0
1283,10.195.220.62,0
1284,138.67.220.65,0
1285,10.67.212.26,0
1286,200.168.21.50,0
1287,42.98.220.218,0
1288,8.67.220.132,0
1289,26.65.216.73,0
1290,10.97.216.74,0
1291,138.67.221.87,0
1292,14.67.220.179,0
1293,74.99.220.42,0
1294,62.67.220.229,0
1295,10.67.216.73,0
1296,10.71.220.176,0
1297,10.66.220.73,0
1298,10.67.252.73,0
1299,26.67.220.73,0
1300,26.66.92.73,0
1301,202.65.216.69,0
1302,74.71.220.73,0
1303,26.67.220.132,0
1304,10.69.216.106,0
1305,74.65.252.55,0
1306,9.65.216.55,0
1307,14.67.220.136,0
1308,10.67.156.108,0
1309,10.83.220.12,0
1310,11.67.92.107,0
1311,10.1.216.155,0
1312,74.67.220.85,0
1313,10.67.252.151,0
1314,42.65.216.95,0
1315,8.67.220.55,0
1316,10.73.216.95,0
1317,10.65.248.93,0
1318,10.67.222.38,0
1319,10.97.216.144,0
1320,11.67.156.110,0
1321,10.2.220.106,0
1322,10.67.156.106,0
1323,10.65.217.205,0
1324,10.67.156.19,0
1325,10.22.8.154,0
1326,10.3.220.21,0
1327,10.75.220.129,0
1328,10.73.216.56,0
1329,74.65.216.115,0
1330,10.67.220.215,0
1331,10.67.220.207,0
1332,10.192.216.73,0
1333,10.64.216.73,0
1334,14.67.220.74,0
1335,10.3.220.61,0
1336,10.71.220.65,0
1337,10.117.126.220,0
1338,10.71.220.17,0
1339,2.65.216.158,0
1340,10.117.126.204,0
1341,10.67.252.166,0
1342,10.67.92.141,0
1343,10.65.221.141,0
1344,10.83.220.141,0
1345,10.67.14.168,0
1346,2.67.220.168,0
1347,78.67.220.168,0
1348,74.67.220.237,0
1349,10.195.220.229,0
1350,138.67.220.36,0
1351,26.65.216.145,0
1352,42.67.220.168,0
1353,10.3.220.168,0
1354,10.20.2.14,0
1355,42.99.220.59,0
1356,8.67.220.99,0
1357,10.65.218.115,0
1358,14.67.220.99,0
1359,26.67.220.20,0
1360,10.67.156.99,0
1361,14.67.220.162,0
1362,74.67.220.143,0
1363,10.67.204.121,0
1364,10.69.88.34,0
1365,11.67.220.57,0
1366,10.67.252.159,0
1367,26.67.220.172,0
1368,10.65.220.172,0
1369,10.66.220.74,0
1370,43.67.156.54,0
1371,138.65.216.38,0
1372,10.67.222.141,0
1373,10.65.152.31,0
1374,74.67.220.176,0
1375,10.83.220.58,0
1376,10.67.220.201,0
1377,11.67.220.73,0
1378,10.19.220.178,0
1379,10.67.222.225,0
1380,10.35.220.225,0
1381,10.67.204.225,0
1382,14.67.220.87,0
1383,42.67.220.137,0
1384,138.65.216.51,0
1385,10.83.220.156,0
1386,10.193.216.51,0
1387,10.193.216.74,0
1388,14.65.216.96,0
1389,10.65.152.74,0
1390,10.66.220.162,0
1391,74.2.220.99,0
1392,42.67.220.162,0
1393,10.69.216.104,0
1394,74.67.220.164,0
1395,10.65.216.99,0
1396,10.65.216.108,0
1397,14.65.216.62,0
1398,42.67.220.86,0
1399,10.97.216.23,0
1400,8.65.216.32,0
1401,10.69.216.73,0
1402,10.67.92.86,0
1403,10.83.220.97,0
1404,8.65.216.104,0
1405,10.65.216.232,0
1406,106.67.220.163,0
1407,10.99.220.163,0
1408,10.65.220.65,0
1409,42.65.216.65,0
1410,10.97.216.65,0
1411,10.67.218.65,0
1412,10.65.248.65,0
1413,11.67.220.26,0
1414,10.195.220.20,0
1415,42.67.220.119,0
1416,10.101.216.145,0
1417,10.193.216.145,0
1418,2.67.220.73,0
1419,8.67.220.35,0
1420,10.75.220.156,0
1421,10.67.221.43,0
1422,10.67.156.168,0
1423,10.67.94.8,0
1424,15.67.220.221,0
1425,10.195.220.44,0
1426,10.67.212.174,0
1427,10.66.220.174,0
1428,10.193.216.61,0
1429,10.193.216.104,0
1430,138.67.220.28,0
1431,170.65.216.104,0
1432,8.67.220.139,0
1433,10.118.144.215,0
1434,10.118.144.233,0
1435,10.67.220.153,0
1436,10.66.220.140,0
1437,10.26.248.253,0
1438,138.67.220.227,0
1439,169.254.216.42,0
1440,10.67.220.4,0
1441,10.65.200.157,0
1442,10.65.216.141,0
1443,10.8.248.242,0
1444,10.71.220.151,0
1445,8.67.220.117,0
1446,10.52.183.12,0
1447,10.52.183.60,0
1448,42.67.220.122,0
1449,10.52.183.11,0
1450,42.67.220.84,0
1451,26.67.220.174,0
1452,14.67.220.141,0
1453,10.52.169.135,0
1454,10.69.216.81,0
1455,10.67.204.103,0
1456,74.67.220.173,0
1457,10.67.220.243,0
1458,10.99.220.227,0
1459,10.88.248.242,0
1460,10.24.248.250,0
1461,10.152.249.225,0
1462,10.24.249.241,0
1463,10.88.249.225,0
1464,10.24.249.233,0
1465,10.16.249.225,0
1466,10.24.232.242,0
1467,10.24.249.224,0
1468,10.24.248.245,0
1469,10.152.248.242,0
1470,8.24.248.242,0
1471,10.118.157.230,0
1472,11.67.220.48,0
1473,11.65.216.76,0
1474,10.67.220.183,0
1475,10.28.248.242,0
1476,10.65.216.245,0
1477,10.16.248.242,0
1478,10.24.217.225,0
1479,10.24.185.225,0
1480,74.24.249.225,0
1481,10.56.248.253,0
1482,10.25.249.225,0
1483,2.24.249.225,0
1484,10.28.248.253,0
1485,14.24.248.253,0
1486,138.24.248.253,0
1487,10.24.248.249,0
1488,2.24.248.253,0
1489,10.152.248.253,0
1490,10.24.184.253,0
1491,10.24.233.225,0
1492,10.88.248.225,0
1493,10.73.216.107,0
1494,10.67.220.226,0
1495,10.67.220.149,0
1496,10.67.220.72,0
1497,10.65.240.2,0
1498,10.99.240.2,0
1499,42.67.220.17,0
1500,10.24.216.242,0
1501,10.26.248.242,0
1502,14.24.248.242,0
1503,26.24.248.253,0
1504,10.71.240.2,0
1505,138.67.240.2,0
1506,10.67.240.66,0
1507,10.52.63.80,0
1508,251.172.11.103,0
1509,218.88.85.170,0
1510,50.161.131.55,0
1511,79.199.160.135,0
1512,14.99.220.221,0
1513,64.169.245.50,0
1514,10.83.220.84,0
1515,6.65.216.230,0
1516,10.65.220.161,0
1517,64.170.85.50,0
1518,10.83.220.231,0
1519,10.24.120.242,0
1520,8.24.249.225,0
1521,10.24.241.225,0
1522,14.24.249.225,0
1523,42.24.249.225,0
1524,10.24.248.252,0
1525,8.65.216.229,0
1526,10.65.152.75,0
1527,10.65.220.144,0
1528,10.65.248.229,0
1529,10.83.220.172,0
1530,74.67.220.48,0
1531,10.1.216.79,0
1532,74.67.220.228,0
1533,10.67.220.70,0
1534,11.67.220.58,0
1535,11.65.216.229,0
1536,10.99.220.107,0
1537,138.65.216.139,0
1538,10.65.216.41,0
1539,138.67.220.223,0
1540,14.67.240.2,0
1541,10.65.216.153,0
1542,10.65.216.147,0
1543,10.65.216.210,0
1544,14.67.220.57,0
1545,26.65.216.229,0
1546,10.24.240.253,0
1547,10.67.242.2,0
1548,10.24.248.240,0
1549,10.24.240.242,0
1550,10.66.220.142,0
1551,74.65.216.145,0
1552,42.67.220.14,0
1553,10.81.216.23,0
1554,10.65.216.15,0
1555,42.67.220.58,0
1556,10.65.216.35,0
1557,10.65.216.22,0
1558,10.65.216.94,0
1559,10.71.220.43,0
1560,10.65.216.100,0
1561,10.67.216.176,0
1562,10.67.220.116,0
1563,138.65.216.36,0
1564,10.65.216.119,0
1565,10.71.220.27,0
1566,10.65.216.28,0
1567,10.65.216.2,0
1568,10.97.216.76,0
1569,10.65.216.24,0
1570,74.67.220.94,0
1571,10.67.220.111,0
1572,10.67.220.47,0
1573,10.67.252.173,0
1574,10.193.216.229,0
1575,138.67.220.12,0
1576,10.66.220.16,0
1577,10.65.216.204,0
1578,10.83.220.38,0
1579,10.65.216.71,0
1580,10.195.220.7,0
1581,138.67.220.52,0
1582,10.64.216.221,0
1583,10.67.204.141,0
1584,10.71.220.92,0
1585,74.67.220.174,0
1586,2.67.220.150,0
1587,74.67.220.58,0
1588,138.67.220.41,0
1589,10.81.216.139,0
1590,10.65.217.75,0
1591,10.65.216.178,0
1592,10.10.248.242,0
1593,10.67.216.29,0
1594,11.67.220.177,0
1595,10.65.220.140,0
1596,2.67.240.2,0
1597,10.67.252.133,0
1598,2.67.220.176,0
1599,11.67.220.43,0
1600,14.67.220.43,0
1601,10.1.216.146,0
1602,10.26.249.228,0
1603,10.25.248.242,0
1604,138.24.248.242,0
1605,26.24.248.242,0
1606,10.67.204.221,0
1607,11.67.220.52,0
1608,42.65.216.145,0
1609,10.65.216.25,0
1610,10.67.252.228,0
1611,10.65.216.47,0
1612,26.67.220.229,0
1613,14.67.220.52,0
1614,138.24.249.228,0
1615,14.54.240.153,0
1616,2.67.220.52,0
1617,10.65.217.146,0
1618,138.24.249.225,0
1619,10.67.156.18,0
1620,10.65.216.11,0
1621,10.99.220.53,0
1622,10.83.220.96,0
1623,10.83.220.227,0
1624,10.67.221.18,0
1625,10.83.220.83,0
1626,10.67.220.88,0
1627,14.67.220.13,0
1628,10.81.216.78,0
1629,138.67.220.22,0
1630,2.65.216.229,0
1631,10.83.220.162,0
1632,10.83.220.109,0
1633,10.24.233.228,0
1634,74.65.216.229,0
1635,10.99.220.104,0
1636,10.99.220.43,0
1637,10.54.128.207,0
1638,10.24.88.206,0
1639,10.54.128.198,0
1640,10.54.144.206,0
1641,10.54.128.206,0
1642,2.54.128.206,0
1643,10.24.88.207,0
1644,10.24.88.204,0
1645,10.24.120.206,0
1646,42.24.88.206,0
1647,10.55.128.207,0
1648,138.54.128.207,0
1649,10.18.112.246,0
1650,10.18.112.26,0
1651,10.116.217.221,0
1652,10.145.216.221,0
1653,10.78.112.72,0
1654,10.146.216.221,0
1655,10.33.219.246,0
1656,10.78.112.80,0
1657,10.114.218.221,0
1658,10.46.236.221,0
1659,10.18.112.247,0
1660,10.33.216.221,0
1661,10.78.112.230,0
1662,10.54.216.221,0
1663,10.18.112.114,0
1664,10.39.216.247,0
1665,10.114.216.224,0
1666,10.28.88.206,0
1667,10.118.216.221,0
1668,10.37.216.222,0
1669,10.18.112.199,0
1670,10.72.216.225,0
1671,10.18.112.89,0
1672,10.18.112.217,0
1673,10.18.112.223,0
1674,10.18.112.103,0
1675,10.18.112.215,0
1676,10.18.112.205,0
1677,10.18.112.15,0
1678,10.18.112.207,0
1679,10.24.124.70,0
1680,10.50.74.59,0
1681,10.52.1.251,0
1682,10.78.37.15,0
1683,10.58.81.161,0
1684,10.58.80.215,0
1685,10.58.81.124,0
1686,10.52.1.250,0
1687,10.78.64.42,0
1688,10.52.1.248,0
1689,10.78.64.49,0
1690,10.46.80.3,0
1691,10.52.1.249,0
1692,10.47.205.8,0
1693,10.78.85.9,0
1694,10.50.75.83,0
1695,10.58.170.224,0
1696,10.122.83.9,0
1697,10.35.210.84,0
1698,10.107.200.160,0
1699,10.58.81.29,0
1700,10.79.81.5,0
1701,10.122.144.169,0
1702,10.78.72.9,0
1703,10.78.232.7,0
1704,10.106.192.23,0
1705,10.107.83.4,0
1706,10.79.232.4,0
1707,10.107.88.3,0
1708,10.34.37.246,0
1709,10.78.44.13,0
1710,10.78.44.67,0
1711,10.78.232.241,0
1712,10.78.83.177,0
1713,10.50.33.246,0
1714,10.50.74.205,0
1715,10.47.212.27,0
1716,10.117.158.246,0
1717,10.58.81.41,0
1718,10.46.80.34,0
1719,10.107.49.228,0
1720,10.52.69.119,0
1721,10.79.39.15,0
1722,10.52.1.252,0
1723,10.78.37.21,0
1724,10.52.73.246,0
1725,10.58.164.35,0
1726,10.78.64.44,0
1727,10.79.39.55,0
1728,10.24.96.206,0
1729,10.78.74.11,0
1730,10.79.83.186,0
1731,10.107.194.250,0
1732,10.123.129.11,0
1733,10.38.32.15,0
1734,10.123.89.200,0
1735,10.50.210.246,0
1736,10.122.144.4,0
1737,10.58.80.9,0
1738,10.47.201.35,0
1739,10.25.59.246,0
1740,10.107.193.5,0
1741,10.78.84.14,0
1742,10.59.153.9,0
1743,10.78.105.197,0
1744,10.59.153.146,0
1745,10.58.165.5,0
1746,10.123.112.93,0
1747,10.47.201.20,0
1748,10.106.155.65,0
1749,10.35.210.104,0
1750,10.39.57.246,0
1751,10.55.60.37,0
1752,10.59.153.28,0
1753,10.52.69.212,0
1754,10.122.167.35,0
1755,10.38.32.74,0
1756,10.55.47.223,0
1757,10.58.164.92,0
1758,10.107.83.22,0
1759,10.55.47.243,0
1760,10.107.86.2,0
1761,10.46.162.32,0
1762,10.78.37.41,0
1763,10.24.112.240,0
1764,10.107.200.158,0
1765,10.46.83.55,0
1766,10.107.41.19,0
1767,10.107.200.101,0
1768,10.78.91.35,0
1769,10.78.75.31,0
1770,10.79.64.51,0
1771,10.39.42.246,0
1772,10.39.216.22,0
1773,10.154.156.107,0
1774,10.38.32.46,0
1775,10.46.96.251,0
1776,10.78.168.19,0
1777,10.78.64.39,0
1778,10.122.81.17,0
1779,10.52.69.169,0
1780,10.78.64.34,0
1781,10.52.69.41,0
1782,10.47.34.17,0
1783,10.25.59.248,0
1784,10.78.44.172,0
1785,10.79.152.30,0
1786,10.78.86.126,0
1787,10.78.41.246,0
1788,10.47.33.1,0
1789,10.122.144.124,0
1790,10.47.33.15,0
1791,10.78.86.42,0
1792,10.107.82.94,0
1793,10.79.82.25,0
1794,10.35.210.185,0
1795,10.122.81.29,0
1796,10.122.157.222,0
1797,10.78.168.25,0
1798,10.122.170.55,0
1799,10.46.162.51,0
1800,10.78.75.28,0
1801,10.58.165.61,0
1802,10.52.80.18,0
1803,10.107.204.222,0
1804,10.79.82.14,0
1805,10.78.84.21,0
1806,10.38.32.67,0
1807,10.78.64.26,0
1808,10.78.73.18,0
1809,10.52.69.79,0
1810,10.79.39.17,0
1811,10.78.37.5,0
1812,10.52.80.209,0
1813,10.35.210.43,0
1814,10.38.32.173,0
1815,10.79.168.55,0
1816,10.78.37.53,0
1817,10.107.130.33,0
1818,10.78.73.49,0
1819,10.122.167.25,0
1820,10.58.166.211,0
1821,10.59.153.84,0
1822,10.78.44.155,0
1823,10.79.39.11,0
1824,10.59.157.111,0
1825,10.47.33.9,0
1826,10.78.73.96,0
1827,10.78.232.77,0
1828,10.79.232.29,0
1829,10.123.112.61,0
1830,10.106.192.1,0
1831,10.78.83.49,0
1832,10.117.158.247,0
1833,10.25.59.247,0
1834,10.58.168.15,0
1835,10.122.83.53,0
1836,10.52.69.230,0
1837,10.122.148.157,0
1838,10.47.82.155,0
1839,10.78.37.43,0
1840,10.52.69.46,0
1841,10.106.159.5,0
1842,10.106.153.30,0
1843,10.106.153.156,0
1844,10.79.67.4,0
1845,10.78.73.103,0
1846,10.122.146.152,0
1847,10.106.193.34,0
1848,10.122.170.12,0
1849,10.59.153.119,0
1850,10.78.64.48,0
1851,10.78.74.4,0
1852,10.58.81.171,0
1853,10.107.104.55,0
1854,10.107.104.99,0
1855,10.52.69.163,0
1856,10.52.69.40,0
1857,10.78.73.28,0
1858,10.50.73.73,0
1859,10.52.10.139,0
1860,10.50.76.65,0
1861,10.79.168.4,0
1862,10.55.47.205,0
1863,10.78.64.37,0
1864,10.107.84.4,0
1865,10.78.89.70,0
1866,10.78.104.27,0
1867,10.59.153.174,0
1868,10.106.129.6,0
1869,10.47.146.12,0
1870,10.38.32.119,0
1871,10.107.200.193,0
1872,10.79.64.52,0
1873,10.59.153.180,0
1874,10.78.83.119,0
1875,10.38.32.133,0
1876,10.107.130.32,0
1877,10.38.32.19,0
1878,10.78.37.1,0
1879,10.107.41.18,0
1880,10.79.232.3,0
1881,10.79.96.55,0
1882,10.107.84.12,0
1883,10.38.32.213,0
1884,10.78.64.21,0
1885,10.47.212.17,0
1886,10.59.153.98,0
1887,10.58.154.176,0
1888,10.78.72.26,0
1889,10.107.202.94,0
1890,10.38.32.121,0
1891,10.78.83.102,0
1892,10.106.129.9,0
1893,10.79.39.149,0
1894,10.55.47.213,0
1895,10.78.73.110,0
1896,10.78.31.70,0
1897,10.79.232.55,0
1898,10.79.39.31,0
1899,10.58.164.161,0
1900,10.38.32.101,0
1901,10.47.159.20,0
1902,10.122.84.23,0
1903,10.122.152.15,0
1904,10.78.75.56,0
1905,10.78.37.11,0
1906,10.46.83.25,0
1907,10.52.10.142,0
1908,10.79.82.15,0
1909,10.154.156.51,0
1910,10.79.39.25,0
1911,10.55.36.109,0
1912,10.52.73.201,0
1913,10.78.64.28,0
1914,10.46.203.20,0
1915,10.52.69.195,0
1916,10.78.84.17,0
1917,10.107.88.2,0
1918,10.122.157.112,0
1919,10.50.74.135,0
1920,10.46.162.185,0
1921,10.52.10.141,0
1922,10.78.37.23,0
1923,10.78.91.50,0
1924,10.58.83.11,0
1925,10.107.33.3,0
1926,10.18.96.246,0
1927,10.52.69.51,0
1928,10.52.10.138,0
1929,10.79.39.23,0
1930,10.78.72.121,0
1931,10.46.92.31,0
1932,10.38.32.14,0
1933,10.78.112.82,0
1934,10.47.205.28,0
1935,10.52.66.35,0
1936,10.107.88.39,0
1937,10.78.44.116,0
1938,10.38.32.23,0
1939,10.38.32.116,0
1940,10.122.81.14,0
1941,10.58.81.101,0
1942,10.46.162.117,0
1943,10.107.200.181,0
1944,10.46.80.4,0
1945,10.58.81.28,0
1946,10.107.82.65,0
1947,10.78.73.34,0
1948,10.78.42.19,0
1949,10.107.204.221,0
1950,10.22.128.207,0
1951,10.54.0.206,0
1952,10.66.219.54,0
1953,10.118.128.207,0
1954,10.54.128.203,0
1955,2.54.128.207,0
1956,26.54.128.207,0
1957,10.78.112.20,0
1958,10.78.112.76,0
1959,10.78.112.74,0
1960,11.24.248.253,0
1961,10.52.169.141,0
1962,10.54.160.206,0
1963,10.182.128.206,0
1964,10.22.128.206,0
1965,8.54.128.206,0
1966,10.54.128.222,0
1967,10.54.192.206,0
1968,11.54.128.206,0
1969,10.38.128.206,0
1970,10.50.128.206,0
1971,10.52.131.6,0
1972,10.52.131.16,0
1973,42.54.128.206,0
1974,10.152.88.206,0
1975,10.56.88.206,0
1976,10.88.88.206,0
1977,10.62.128.206,0
1978,10.78.112.75,0
1979,10.78.112.83,0
1980,10.78.112.251,0
1981,10.70.216.221,0
1982,10.67.218.221,0
1983,10.114.216.221,0
1984,10.37.216.221,0
1985,10.66.218.207,0
1986,10.114.219.221,0
1987,10.66.218.209,0
1988,10.18.112.201,0
1989,10.72.216.221,0
1990,10.66.218.210,0
1991,2.24.88.206,0
1992,10.24.88.202,0
1993,10.145.248.221,0
1994,10.20.45.11,0
1995,10.52.206.164,0
1996,10.66.218.218,0
1997,11.54.128.207,0
1998,10.52.128.207,0
1999,10.50.128.207,0
2000,10.54.128.223,0
2001,10.54.160.207,0
2002,10.126.216.221,0
2003,42.18.112.246,0
2004,10.24.216.206,0
2005,10.54.128.202,0
2006,74.24.88.206,0
2007,8.24.88.206,0
2008,26.24.88.206,0
2009,14.24.88.206,0
2010,10.182.128.207,0
2011,8.54.128.207,0
2012,10.53.138.193,0
2013,26.54.128.206,0
2014,10.24.72.206,0
2015,10.19.112.246,0
2016,10.129.216.221,0
2017,11.18.112.246,0
2018,10.66.218.203,0
2019,8.52.138.3,0
2020,10.24.88.198,0
2021,10.24.24.206,0
2022,42.52.138.3,0
2023,74.52.138.3,0
2024,10.52.151.133,0
2025,10.52.151.132,0
2026,10.52.151.130,0
2027,10.52.151.131,0
2028,10.52.151.129,0
2029,10.52.151.161,0
2030,10.52.151.143,0
2031,10.52.183.156,0
2032,10.52.183.120,0
2033,10.52.183.10,0
2034,10.52.183.161,0
2035,10.52.204.135,0
2036,10.52.204.184,0
2037,10.52.204.176,0
2038,10.52.204.167,0
2039,10.52.143.16,0
2040,10.52.143.246,0
2041,10.52.143.18,0
2042,10.52.140.246,0
2043,10.52.204.165,0
2044,10.66.218.211,0
2045,10.66.218.212,0
2046,10.54.136.206,0
2047,10.118.128.206,0
2048,138.54.128.206,0
2049,10.18.48.246,0
2050,10.18.120.246,0
2051,10.78.112.73,0
2052,10.18.112.244,0
2053,10.52.128.206,0
2054,74.54.128.206,0
2055,10.55.128.206,0
2056,10.54.138.3,0
2057,14.52.138.3,0
2058,10.52.138.35,0
2059,10.78.112.99,0
2060,14.54.128.206,0
2061,10.78.112.79,0
2062,26.18.112.246,0
2063,10.24.97.207,0
2064,2.52.138.3,0
2065,10.36.138.3,0
2066,10.52.142.3,0
2067,10.60.138.3,0
2068,26.52.138.3,0
2069,10.52.130.3,0
2070,11.52.138.3,0
2071,14.60.138.3,0
2072,10.8.88.207,0
2073,10.28.88.207,0
2074,10.52.138.1,0
2075,138.52.138.3,0
2076,10.52.154.3,0
2077,10.48.138.3,0
2078,2.52.138.21,0
2079,10.52.142.21,0
2080,10.52.136.3,0
2081,10.52.138.7,0
2082,10.180.138.3,0
2083,10.66.218.214,0
2084,10.24.217.228,0
2085,10.52.169.200,0
2086,10.52.140.197,0
2087,10.2.112.246,0
2088,26.52.140.229,0
2089,10.54.192.207,0
2090,10.20.138.3,0
2091,10.24.80.206,0
2092,10.78.112.78,0
2093,10.52.197.4,0
2094,10.52.138.243,0
2095,10.78.112.115,0
2096,10.18.112.254,0
2097,74.18.112.246,0
2098,11.54.216.221,0
2099,10.52.187.117,0
2100,10.145.216.223,0
2101,10.66.219.51,0
2102,42.54.128.207,0
2103,10.78.112.120,0
2104,138.52.140.211,0
2105,10.26.88.206,0
2106,10.146.112.246,0
2107,10.25.248.253,0
2108,10.177.216.221,0
2109,10.78.112.119,0
2110,10.66.218.216,0
2111,10.24.88.222,0
2112,26.145.216.221,0
2113,10.79.105.193,0
2114,10.38.128.207,0
2115,10.24.24.207,0
2116,10.25.88.207,0
2117,10.37.216.54,0
2118,10.37.216.95,0
2119,10.50.112.246,0
2120,14.54.128.207,0
2121,10.79.105.164,0
2122,10.54.0.207,0
2123,10.37.216.76,0
2124,10.54.128.199,0
2125,74.54.128.207,0
2126,10.54.128.204,0
2127,10.78.120.76,0
2128,10.65.156.221,0
2129,138.24.88.206,0
2130,11.24.88.206,0
2131,10.25.88.206,0
2132,10.16.88.206,0
2133,10.26.112.246,0
2134,10.18.48.247,0
2135,10.24.120.207,0
2136,10.18.240.246,0
2137,10.18.112.242,0
2138,10.26.88.207,0
2139,10.75.216.221,0
2140,10.99.220.141,0
2141,10.18.80.246,0
2142,10.8.88.206,0
2143,10.75.220.96,0
2144,2.18.112.246,0
2145,10.16.112.247,0
2146,138.46.236.221,0
2147,10.64.216.229,0
2148,10.20.140.227,0
2149,10.65.216.29,0
2150,10.56.88.207,0
2151,11.24.88.207,0
2152,26.72.216.221,0
2153,10.24.216.207,0
2154,8.18.112.246,0
2155,10.74.216.221,0
2156,14.18.112.246,0
2157,10.24.88.199,0
2158,10.37.216.247,0
2159,10.54.136.207,0
2160,10.62.128.207,0
2161,10.65.220.88,0
2162,10.67.220.0,0
2163,10.54.128.205,0
2164,14.182.128.207,0
2165,10.54.144.207,0
2166,10.71.220.142,0
2167,14.24.88.207,0
2168,10.16.88.207,0
2169,10.24.80.207,0
2170,138.114.219.221,0
2171,10.52.170.3,0
2172,74.65.216.77,0
2173,10.53.216.131,0
2174,138.50.128.207,0
2175,10.52.131.7,0
2176,138.18.112.246,0
2177,10.78.112.77,0
2178,10.79.105.74,0
2179,26.52.204.189,0
2180,10.67.252.51,0
2181,10.38.236.221,0
2182,42.114.218.221,0
2183,10.24.88.205,0
2184,8.24.88.207,0
2185,8.24.185.225,0
2186,10.52.163.245,0
2187,10.60.176.238,0
2188,138.67.216.221,0
2189,8.52.176.238,0
2190,2.52.176.238,0
2191,10.79.105.138,0
2192,10.52.204.186,0
2193,10.52.204.182,0
2194,10.52.204.181,0
2195,10.52.176.7,0
2196,2.24.88.207,0
2197,10.24.72.207,0
2198,10.18.112.222,0
2199,14.67.220.18,0
2200,10.65.152.33,0
2201,10.118.163.108,0
2202,10.118.163.105,0
2203,10.54.240.16,0
2204,10.20.16.53,0
2205,10.79.105.40,0
2206,10.18.112.30,0
2207,10.118.161.2,0
2208,10.116.160.248,0
2209,10.24.157.225,0
2210,10.18.112.3,0
2211,10.54.240.35,0
2212,10.54.240.19,0
2213,10.54.240.1,0
2214,10.52.236.181,0
2215,10.118.165.199,0
2216,10.118.161.1,0
2217,10.116.160.247,0
2218,74.18.112.94,0
2219,10.82.112.30,0
2220,42.18.112.30,0
2221,10.18.112.94,0
2222,10.18.112.158,0
2223,26.18.112.30,0
2224,10.54.240.24,0
2225,10.52.240.19,0
